[2026-04-09 08:56:42,083] [INFO] - Starting background scheduler...
[2026-04-09 09:26:22,439] [SUCCESS] - Audit: MARK_MESSAGES_READ | PSYCHOLOGIST: John (ID:2) | Details: {"patient_id": 1, "count": 0}
[2026-04-09 09:26:22,456] [SUCCESS] - Audit: MARK_MESSAGES_READ | PSYCHOLOGIST: John (ID:2) | Details: {"patient_id": 1, "count": 0}
[2026-04-13 08:47:06,556] [INFO] - Registered 74 routes
[2026-04-13 08:47:06,558] [INFO] - Starting Psicouja Backend on http://0.0.0.0:8001
[2026-04-13 08:47:09,477] [INFO] - Firebase Admin SDK initialized successfully
[2026-04-13 08:47:09,479] [INFO] - Starting background scheduler...
[2026-04-13 08:47:09,495] [INFO] - Cleanup: Deleted 1 previous completions for patient 1 questionnaire 1 (ref=3)
[2026-04-13 08:47:09,504] [INFO] - Sending notification for patient 1, assignment 3
[2026-04-13 08:47:09,505] [INFO] - Firebase already initialized
[2026-04-13 08:47:09,505] [INFO] - [FIREBASE] send_push_to_patient called for patient 1
[2026-04-13 08:47:09,509] [INFO] - [FIREBASE] Found 1 tokens for patient 1
[2026-04-13 08:47:09,510] [INFO] - [FIREBASE] Attempting to send to token: fyZ5o0l6C9k-hPNY5bZ3...
[2026-04-13 08:47:11,609] [INFO] - [FIREBASE] Push notification sent successfully. Message ID: projects/psicouja-b1ef9/messages/7bf6051b-f9e4-41f7-8e67-7fb1742ac162
[2026-04-13 08:47:11,609] [INFO] - [FIREBASE] Successfully sent to token 1
[2026-04-13 08:47:11,610] [INFO] - Notification result for 28: Sent to 1 devices
[2026-04-13 08:47:11,616] [INFO] - Scheduler update: Sent 1, Missed 1, Paused 0
[2026-04-13 08:47:33,842] [INFO] - Psychologist Login: admin@psicouja.com
[2026-04-13 08:47:33,859] [SUCCESS] - Audit: LOGIN | PSYCHOLOGIST: John (ID:2) | Details: Successful login
[2026-04-13 08:48:09,971] [SUCCESS] - Audit: UPDATE_COMPLETION | PSYCHOLOGIST: John (ID:2) | Details: {"completion_id": 29, "update": {"scheduled_at": "2026-04-13T06:49:00.000Z"}}
[2026-04-13 08:48:10,182] [INFO] - Cleanup: Deleted 1 previous completions for patient 1 questionnaire 1 (ref=3)
[2026-04-13 08:49:11,638] [INFO] - Cleanup: Deleted 0 previous completions for patient 1 questionnaire 1 (ref=3)
[2026-04-13 08:49:11,657] [INFO] - Sending notification for patient 1, assignment 3
[2026-04-13 08:49:11,657] [INFO] - Firebase already initialized
[2026-04-13 08:49:11,658] [INFO] - [FIREBASE] send_push_to_patient called for patient 1
[2026-04-13 08:49:11,661] [INFO] - [FIREBASE] Found 1 tokens for patient 1
[2026-04-13 08:49:11,661] [INFO] - [FIREBASE] Attempting to send to token: fyZ5o0l6C9k-hPNY5bZ3...
[2026-04-13 08:49:11,833] [INFO] - [FIREBASE] Push notification sent successfully. Message ID: projects/psicouja-b1ef9/messages/8d6211f5-7206-4b4f-ac34-5ca244c526bc
[2026-04-13 08:49:11,834] [INFO] - [FIREBASE] Successfully sent to token 1
[2026-04-13 08:49:11,835] [INFO] - Notification result for 29: Sent to 1 devices
[2026-04-13 08:49:11,837] [INFO] - Scheduler update: Sent 1, Missed 0, Paused 0
[2026-04-13 08:54:45,489] [INFO] - Firebase Admin SDK initialized successfully
[2026-04-13 08:54:45,491] [INFO] - Starting background scheduler...
[2026-04-13 09:25:51,925] [INFO] - Registered 74 routes
[2026-04-13 09:25:51,927] [INFO] - Starting Psicouja Backend on http://0.0.0.0:8001
[2026-04-13 09:25:54,699] [INFO] - Firebase Admin SDK initialized successfully
[2026-04-13 09:25:54,701] [INFO] - Starting background scheduler...
[2026-04-13 09:26:27,608] [INFO] - Psychologist Login: admin@psicouja.com
[2026-04-13 09:26:27,622] [SUCCESS] - Audit: LOGIN | PSYCHOLOGIST: John (ID:2) | Details: Successful login
[2026-04-13 09:26:27,643] [SUCCESS] - 127.0.0.1       | POST    | /login | Status: 200
[2026-04-13 09:26:28,890] [SUCCESS] - 127.0.0.1       | GET     | /profile/2 | Status: 200
[2026-04-13 09:26:28,892] [SUCCESS] - 127.0.0.1       | POST    | /heartbeat | Status: 200
[2026-04-13 09:26:28,901] [SUCCESS] - 127.0.0.1       | GET     | /profile/2 | Status: 200
[2026-04-13 09:26:28,906] [SUCCESS] - 127.0.0.1       | GET     | /dashboard/stats | Status: 200
[2026-04-13 09:26:28,913] [SUCCESS] - 127.0.0.1       | POST    | /heartbeat | Status: 200
[2026-04-13 09:26:28,933] [SUCCESS] - 127.0.0.1       | GET     | /dashboard/stats | Status: 200
[2026-04-13 09:26:30,809] [SUCCESS] - 127.0.0.1       | GET     | /dashboard/stats | Status: 200
[2026-04-13 09:26:36,186] [SUCCESS] - 127.0.0.1       | GET     | /dashboard/stats | Status: 200
[2026-04-13 09:26:39,193] [SUCCESS] - 127.0.0.1       | GET     | /dashboard/stats | Status: 200
[2026-04-13 09:26:43,183] [SUCCESS] - 127.0.0.1       | GET     | /dashboard/stats | Status: 200
[2026-04-13 09:26:49,197] [SUCCESS] - 127.0.0.1       | GET     | /dashboard/stats | Status: 200
[2026-04-13 09:26:50,181] [SUCCESS] - 127.0.0.1       | GET     | /dashboard/stats | Status: 200
[2026-04-13 09:26:57,193] [SUCCESS] - 127.0.0.1       | GET     | /dashboard/stats | Status: 200
[2026-04-13 09:26:59,192] [SUCCESS] - 127.0.0.1       | GET     | /dashboard/stats | Status: 200
[2026-04-13 09:27:04,199] [SUCCESS] - 127.0.0.1       | GET     | /dashboard/stats | Status: 200
[2026-04-13 09:27:09,199] [SUCCESS] - 127.0.0.1       | GET     | /dashboard/stats | Status: 200
[2026-04-13 09:27:11,188] [SUCCESS] - 127.0.0.1       | GET     | /dashboard/stats | Status: 200
[2026-04-13 09:27:18,184] [SUCCESS] - 127.0.0.1       | GET     | /dashboard/stats | Status: 200
[2026-04-13 09:27:19,192] [SUCCESS] - 127.0.0.1       | GET     | /dashboard/stats | Status: 200
[2026-04-13 09:27:25,194] [SUCCESS] - 127.0.0.1       | GET     | /dashboard/stats | Status: 200
[2026-04-13 09:27:29,194] [SUCCESS] - 127.0.0.1       | POST    | /heartbeat | Status: 200
[2026-04-13 09:27:29,216] [SUCCESS] - 127.0.0.1       | GET     | /dashboard/stats | Status: 200
[2026-04-13 09:27:32,189] [SUCCESS] - 127.0.0.1       | GET     | /dashboard/stats | Status: 200
[2026-04-13 11:05:36,279] [INFO] - Registered 74 routes
[2026-04-13 11:05:36,279] [INFO] - Starting Psicouja Backend on http://0.0.0.0:8001
[2026-04-13 11:05:39,262] [INFO] - Firebase Admin SDK initialized successfully
[2026-04-13 11:05:39,264] [INFO] - Starting background scheduler...
[2026-04-13 11:06:49,510] [INFO] - OPTIONS /login 200 0.97ms
[2026-04-13 11:06:50,119] [INFO] - Psychologist Login: admin@psicouja.com
[2026-04-13 11:06:50,139] [SUCCESS] - Audit: LOGIN | PSYCHOLOGIST: John (ID:2) | Details: Successful login
[2026-04-13 11:06:50,159] [INFO] - POST /login 200 640.10ms
[2026-04-13 11:06:51,123] [INFO] - OPTIONS /dashboard/stats 200 1.05ms
[2026-04-13 11:06:51,127] [INFO] - OPTIONS /dashboard/stats 200 1.04ms
[2026-04-13 11:06:51,136] [INFO] - OPTIONS /profile/2 200 2.92ms
[2026-04-13 11:06:51,149] [INFO] - OPTIONS /heartbeat 200 11.12ms
[2026-04-13 11:06:51,151] [INFO] - OPTIONS /profile/2 200 12.95ms
[2026-04-13 11:06:51,153] [INFO] - OPTIONS /heartbeat 200 14.26ms
[2026-04-13 11:06:51,216] [INFO] - GET /profile/2 200 60.91ms
[2026-04-13 11:06:51,219] [INFO] - GET /dashboard/stats 200 80.21ms
[2026-04-13 11:06:51,247] [INFO] - POST /heartbeat 200 77.75ms
[2026-04-13 11:06:51,251] [INFO] - POST /heartbeat 200 82.26ms
[2026-04-13 11:06:51,257] [INFO] - GET /profile/2 200 31.98ms
[2026-04-13 11:06:51,268] [INFO] - GET /dashboard/stats 200 44.58ms
[2026-04-13 11:06:53,203] [INFO] - GET /dashboard/stats 200 16.06ms
[2026-04-13 11:06:58,193] [INFO] - GET /dashboard/stats 200 12.38ms
[2026-04-13 11:07:01,203] [INFO] - GET /dashboard/stats 200 14.77ms
[2026-04-13 11:07:05,189] [INFO] - GET /dashboard/stats 200 9.74ms
[2026-04-13 11:07:11,185] [INFO] - GET /dashboard/stats 200 13.53ms
[2026-04-13 11:07:12,179] [INFO] - GET /dashboard/stats 200 11.14ms
[2026-04-13 11:07:19,185] [INFO] - GET /dashboard/stats 200 14.50ms
[2026-04-13 11:07:21,184] [INFO] - GET /dashboard/stats 200 8.19ms
[2026-04-13 11:07:26,183] [INFO] - GET /dashboard/stats 200 9.54ms
[2026-04-13 11:07:31,123] [INFO] - GET /dashboard/stats 200 17.06ms
[2026-04-13 11:07:32,435] [INFO] - OPTIONS /questionnaires 200 2.03ms
[2026-04-13 11:07:32,443] [INFO] - OPTIONS /patients 200 2.30ms
[2026-04-13 11:07:32,447] [INFO] - OPTIONS /assignments 200 6.18ms
[2026-04-13 11:07:32,451] [INFO] - OPTIONS /patients 200 9.40ms
[2026-04-13 11:07:32,454] [INFO] - OPTIONS /assignments 200 12.37ms
[2026-04-13 11:07:32,457] [INFO] - OPTIONS /questionnaires 200 15.09ms
[2026-04-13 11:07:32,567] [INFO] - POST /heartbeat 200 105.66ms
[2026-04-13 11:07:32,596] [INFO] - GET /assignments 200 129.43ms
[2026-04-13 11:07:32,616] [INFO] - GET /profile/2 200 134.29ms
[2026-04-13 11:07:32,625] [INFO] - POST /heartbeat 200 142.98ms
[2026-04-13 11:07:32,631] [INFO] - GET /questionnaires 200 149.84ms
[2026-04-13 11:07:32,660] [INFO] - GET /patients 200 178.84ms
[2026-04-13 11:07:32,667] [INFO] - GET /profile/2 200 31.19ms
[2026-04-13 11:07:32,674] [INFO] - GET /assignments 200 49.72ms
[2026-04-13 11:07:32,678] [INFO] - GET /questionnaires 200 33.16ms
[2026-04-13 11:07:32,701] [INFO] - OPTIONS /assignments/completions/1 200 3.26ms
[2026-04-13 11:07:32,710] [INFO] - OPTIONS /assignments/completions/3 200 11.46ms
[2026-04-13 11:07:32,717] [INFO] - OPTIONS /assignments/completions/5 200 18.16ms
[2026-04-13 11:07:32,721] [INFO] - OPTIONS /assignments/completions/6 200 21.26ms
[2026-04-13 11:07:32,725] [INFO] - OPTIONS /assignments/completions/4 200 25.80ms
[2026-04-13 11:07:32,733] [INFO] - OPTIONS /assignments/completions/8 200 2.06ms
[2026-04-13 11:07:32,736] [INFO] - OPTIONS /assignments/completions/9 200 4.20ms
[2026-04-13 11:07:32,738] [INFO] - OPTIONS /assignments/completions/7 200 5.69ms
[2026-04-13 11:07:32,740] [INFO] - OPTIONS /assignments/completions/10 200 7.23ms
[2026-04-13 11:07:32,742] [INFO] - OPTIONS /assignments/completions/11 200 6.88ms
[2026-04-13 11:07:32,743] [INFO] - GET /patients 200 72.90ms
[2026-04-13 11:07:32,804] [INFO] - GET /assignments/completions/6 200 52.91ms
[2026-04-13 11:07:32,811] [INFO] - GET /assignments/completions/3 200 59.90ms
[2026-04-13 11:07:32,815] [INFO] - GET /assignments/completions/5 200 64.04ms
[2026-04-13 11:07:32,824] [INFO] - GET /assignments/completions/8 200 69.50ms
[2026-04-13 11:07:32,826] [INFO] - GET /assignments/completions/1 200 77.60ms
[2026-04-13 11:07:32,827] [INFO] - GET /assignments/completions/4 200 71.67ms
[2026-04-13 11:07:32,871] [INFO] - GET /assignments/completions/9 200 48.79ms
[2026-04-13 11:07:32,874] [INFO] - GET /assignments/completions/7 200 51.87ms
[2026-04-13 11:07:32,875] [INFO] - GET /assignments/completions/10 200 45.58ms
[2026-04-13 11:07:32,883] [INFO] - GET /assignments/completions/6 200 44.39ms
[2026-04-13 11:07:32,888] [INFO] - GET /assignments/completions/11 200 50.36ms
[2026-04-13 11:07:32,894] [INFO] - GET /assignments/completions/3 200 51.31ms
[2026-04-13 11:07:32,924] [INFO] - GET /assignments/completions/5 200 43.55ms
[2026-04-13 11:07:32,940] [INFO] - GET /assignments/completions/8 200 56.91ms
[2026-04-13 11:07:32,951] [INFO] - GET /assignments/completions/9 200 46.95ms
[2026-04-13 11:07:32,955] [INFO] - GET /assignments/completions/7 200 44.68ms
[2026-04-13 11:07:32,956] [INFO] - GET /assignments/completions/4 200 55.21ms
[2026-04-13 11:07:32,967] [INFO] - GET /assignments/completions/1 200 84.30ms
[2026-04-13 11:07:32,986] [INFO] - GET /assignments/completions/10 200 37.63ms
[2026-04-13 11:07:32,991] [INFO] - GET /assignments/completions/11 200 30.19ms
[2026-04-13 11:07:34,466] [INFO] - GET /dashboard/stats 200 17.95ms
[2026-04-13 11:07:39,481] [INFO] - GET /dashboard/stats 200 23.24ms
[2026-04-13 11:07:44,019] [INFO] - OPTIONS /assignments/completions/30 200 0.32ms
[2026-04-13 11:07:44,065] [SUCCESS] - Audit: UPDATE_COMPLETION | PSYCHOLOGIST: John (ID:2) | Details: {"completion_id": 30, "update": {"scheduled_at": "2026-04-13T09:08:00.000Z"}}
[2026-04-13 11:07:44,067] [INFO] - PATCH /assignments/completions/30 200 40.91ms
[2026-04-13 11:07:44,096] [INFO] - GET /questionnaires 200 16.77ms
[2026-04-13 11:07:44,105] [INFO] - GET /assignments 200 20.67ms
[2026-04-13 11:07:44,126] [INFO] - GET /patients 200 40.73ms
[2026-04-13 11:07:44,282] [INFO] - Cleanup: Deleted 1 previous completions for patient 1 questionnaire 1 (ref=3)
[2026-04-13 11:07:44,311] [INFO] - GET /assignments/completions/3 200 79.35ms
[2026-04-13 11:07:44,315] [INFO] - GET /assignments/completions/1 200 84.88ms
[2026-04-13 11:07:44,318] [INFO] - GET /assignments/completions/4 200 84.94ms
[2026-04-13 11:07:44,321] [INFO] - GET /assignments/completions/5 200 84.50ms
[2026-04-13 11:07:44,325] [INFO] - GET /assignments/completions/6 200 88.06ms
[2026-04-13 11:07:44,331] [INFO] - GET /assignments/completions/7 200 91.26ms
[2026-04-13 11:07:44,358] [INFO] - GET /assignments/completions/11 200 25.23ms
[2026-04-13 11:07:44,360] [INFO] - GET /assignments/completions/8 200 32.18ms
[2026-04-13 11:07:44,363] [INFO] - GET /assignments/completions/9 200 35.04ms
[2026-04-13 11:07:44,365] [INFO] - GET /assignments/completions/10 200 31.78ms
[2026-04-13 11:07:47,190] [INFO] - GET /dashboard/stats 200 16.15ms
[2026-04-13 11:07:54,213] [INFO] - GET /dashboard/stats 200 17.74ms
[2026-04-13 11:08:01,210] [INFO] - GET /dashboard/stats 200 13.50ms
[2026-04-13 11:08:08,191] [INFO] - GET /dashboard/stats 200 11.78ms
[2026-04-13 11:08:15,181] [INFO] - GET /dashboard/stats 200 8.10ms
[2026-04-13 11:08:22,182] [INFO] - GET /dashboard/stats 200 9.24ms
[2026-04-13 11:08:29,212] [INFO] - GET /dashboard/stats 200 7.95ms
[2026-04-13 11:08:33,197] [INFO] - POST /heartbeat 200 14.18ms
[2026-04-13 11:08:36,192] [INFO] - GET /dashboard/stats 200 13.10ms
[2026-04-13 11:08:39,302] [INFO] - Cleanup: Deleted 0 previous completions for patient 1 questionnaire 1 (ref=3)
[2026-04-13 11:08:39,316] [INFO] - Sending notification for patient 1, assignment 3
[2026-04-13 11:08:39,316] [INFO] - Firebase already initialized
[2026-04-13 11:08:39,316] [INFO] - [FIREBASE] send_push_to_patient called for patient 1
[2026-04-13 11:08:39,318] [INFO] - [FIREBASE] Found 1 tokens for patient 1
[2026-04-13 11:08:39,319] [INFO] - [FIREBASE] Attempting to send to token: fyZ5o0l6C9k-hPNY5bZ3...
[2026-04-13 11:08:41,309] [INFO] - [FIREBASE] Push notification sent successfully. Message ID: projects/psicouja-b1ef9/messages/d340fe84-49c1-43b3-b287-92d4b0dc0224
[2026-04-13 11:08:41,310] [INFO] - [FIREBASE] Successfully sent to token 1
[2026-04-13 11:08:41,310] [INFO] - Notification result for 30: Sent to 1 devices
[2026-04-13 11:08:41,313] [INFO] - Scheduler update: Sent 1, Missed 0, Paused 0
[2026-04-13 11:08:43,192] [INFO] - GET /dashboard/stats 200 9.11ms
[2026-04-13 11:09:09,304] [INFO] - GET /dashboard/stats 200 18.89ms
[2026-04-13 11:09:11,219] [INFO] - GET /dashboard/stats 200 38.57ms
[2026-04-13 11:09:18,201] [INFO] - GET /dashboard/stats 200 21.05ms
[2026-04-13 11:09:25,216] [INFO] - GET /dashboard/stats 200 29.86ms
[2026-04-13 11:09:32,213] [INFO] - GET /dashboard/stats 200 19.25ms
[2026-04-13 11:09:33,180] [INFO] - POST /heartbeat 200 12.53ms
[2026-04-13 11:09:39,219] [INFO] - GET /dashboard/stats 200 24.30ms
[2026-04-13 11:09:46,197] [INFO] - GET /dashboard/stats 200 16.88ms
[2026-04-13 11:09:53,234] [INFO] - GET /dashboard/stats 200 46.10ms
[2026-04-13 11:10:00,194] [INFO] - GET /dashboard/stats 200 16.99ms
[2026-04-13 11:10:07,194] [INFO] - GET /dashboard/stats 200 18.66ms
[2026-04-13 11:10:32,203] [INFO] - GET /dashboard/stats 200 15.48ms
[2026-04-13 11:10:33,193] [INFO] - POST /heartbeat 200 18.97ms
[2026-04-13 11:11:32,196] [INFO] - GET /dashboard/stats 200 13.57ms
[2026-04-13 11:11:33,194] [INFO] - POST /heartbeat 200 8.03ms
[2026-04-13 11:12:20,794] [INFO] - Firebase Admin SDK initialized successfully
[2026-04-13 11:12:20,796] [INFO] - Starting background scheduler...
[2026-04-13 11:26:58,286] [INFO] - Registered 74 routes
[2026-04-13 11:26:58,287] [INFO] - Starting Psicouja Backend on http://0.0.0.0:8001
[2026-04-13 11:27:01,107] [INFO] - Firebase Admin SDK initialized successfully
[2026-04-13 11:27:01,109] [INFO] - Starting background scheduler...
[2026-04-13 11:40:57,656] [INFO] - Registered 74 routes
[2026-04-13 11:40:57,657] [INFO] - Starting Psicouja Backend on http://0.0.0.0:8001
[2026-04-13 11:41:00,436] [INFO] - Firebase Admin SDK initialized successfully
[2026-04-13 11:41:00,438] [INFO] - Starting background scheduler...
[2026-04-13 11:41:27,211] [INFO] - Psychologist Login: admin@psicouja.com
[2026-04-13 11:41:27,230] [SUCCESS] - Audit: LOGIN | PSYCHOLOGIST: John (ID:2) | Details: Successful login
[2026-04-13 12:09:15,047] [INFO] - Registered 74 routes
[2026-04-13 12:09:15,049] [INFO] - Starting Psicouja Backend on http://0.0.0.0:8001
[2026-04-13 12:09:40,108] [INFO] - Registered 74 routes
[2026-04-13 12:09:40,109] [INFO] - Starting Psicouja Backend on http://0.0.0.0:8001
[2026-04-13 12:10:45,464] [INFO] - Registered 74 routes
[2026-04-13 12:10:45,465] [INFO] - Starting Psicouja Backend on http://0.0.0.0:8001
[2026-04-13 12:13:24] [INFO] - Registered 74 routes
[2026-04-13 12:13:24] [INFO] - Starting Psicouja Backend on http://0.0.0.0:8001
[2026-04-13 12:13:24] [INFO] - Will watch for changes in these directories: ['C:\\Users\\fabia\\Documents\\ProyectoPsicologia\\backend']
[2026-04-13 12:13:24] [INFO] - Uvicorn running on http://0.0.0.0:8001 (Press CTRL+C to quit)
[2026-04-13 12:13:24] [INFO] - Started reloader process [20564] using StatReload
[2026-04-13 12:13:27] [INFO] - Started server process [4492]
[2026-04-13 12:13:27] [INFO] - Waiting for application startup.
[2026-04-13 12:13:27] [INFO] - Firebase Admin SDK initialized successfully
[2026-04-13 12:13:27] [INFO] - Starting background scheduler...
[2026-04-13 12:13:27] [INFO] - Application startup complete.
[2026-04-13 12:14:02] [INFO] - Shutting down
[2026-04-13 12:14:02] [INFO] - Waiting for application shutdown.
[2026-04-13 12:14:02] [INFO] - Application shutdown complete.
[2026-04-13 12:14:02] [INFO] - Finished server process [4492]
[2026-04-13 12:14:02] [INFO] - Stopping reloader process [20564]
